speciescode;speciesname;keywintering;distribution_surface_area;population_minimum_size;population_maximum_size;red_list_cat;conclusion_status_label;red_list_cat_prev;conclusion_status_label_prev;taxFamily_en;country;nationally_hunted;Risk_Country
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Slovenia;Yes;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Austria;Yes;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Belgium;Yes;Alarming
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Bulgaria;Yes;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Netherlands;No;High
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Sweden;Yes;Alarming
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Poland;Yes;High
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Ireland;No;High
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Italy;Yes;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Lithuania;No;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Luxembourg;No;Considerable
A644;Perdix perdix all others;N;1270000;762000.0;1290000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Latvia;No;High
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Greece;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Finland;Yes;High
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;France;Yes;High
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Croatia;Yes;High
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Ireland;No;High
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Italy;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Slovakia;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;United Kingdom;No;Alarming
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Hungary;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Romania;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Cyprus;Yes;Few
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Czech Republic;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Germany;Yes;High
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Denmark;No;Alarming
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Estonia;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Spain;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Sweden;Yes;Alarming
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Poland;Yes;High
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Slovenia;No;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Austria;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Belgium;Yes;Alarming
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Bulgaria;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Lithuania;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Luxembourg;Yes;Considerable
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Latvia;Yes;High
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Malta;Yes;Few
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Netherlands;No;High
A687;Columba palumbus palumbus;N;3520000;18900000.0;25900000.0;LC;Secure;-1;Not Evaluated;Pigeons and doves;Portugal;Yes;Considerable
A701;Anser fabalis fabalis;N;102000;1200.0;3100.0;VU;Threatened;-1;Not Evaluated;Ducks, geese and swans;Finland;Yes;High
A701;Anser fabalis fabalis;N;102000;1200.0;3100.0;VU;Threatened;-1;Not Evaluated;Ducks, geese and swans;United Kingdom;No;Alarming
A701;Anser fabalis fabalis;N;102000;1200.0;3100.0;VU;Threatened;-1;Not Evaluated;Ducks, geese and swans;Denmark;Yes;Alarming
A701;Anser fabalis fabalis;N;102000;1200.0;3100.0;VU;Threatened;-1;Not Evaluated;Ducks, geese and swans;Estonia;Yes;Considerable
A701;Anser fabalis fabalis;N;102000;1200.0;3100.0;VU;Threatened;-1;Not Evaluated;Ducks, geese and swans;Germany;Yes;High
A701;Anser fabalis fabalis;N;102000;1200.0;3100.0;VU;Threatened;-1;Not Evaluated;Ducks, geese and swans;Belgium;No;Alarming
A701;Anser fabalis fabalis;N;102000;1200.0;3100.0;VU;Threatened;-1;Not Evaluated;Ducks, geese and swans;Sweden;Yes;Alarming
A701;Anser fabalis fabalis;N;102000;1200.0;3100.0;VU;Threatened;-1;Not Evaluated;Ducks, geese and swans;Poland;Yes;High
A701;Anser fabalis fabalis;N;102000;1200.0;3100.0;VU;Threatened;-1;Not Evaluated;Ducks, geese and swans;Latvia;Yes;High
A701;Anser fabalis fabalis;N;102000;1200.0;3100.0;VU;Threatened;-1;Not Evaluated;Ducks, geese and swans;Netherlands;No;High
A701;Anser fabalis fabalis;N;102000;1200.0;3100.0;VU;Threatened;-1;Not Evaluated;Ducks, geese and swans;Lithuania;No;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Greece;No;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Finland;No;High
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;France;Yes;High
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Hungary;Yes;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Romania;No;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Germany;Yes;High
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Denmark;Yes;Alarming
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Estonia;No;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Slovakia;Yes;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;United Kingdom;No;Alarming
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Austria;No;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Belgium;No;Alarming
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Bulgaria;No;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Czech Republic;Yes;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Latvia;Yes;High
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Netherlands;No;High
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Sweden;Yes;Alarming
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Poland;Yes;High
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Slovenia;No;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Croatia;Yes;High
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Croatia;Yes;High
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Italy;No;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Lithuania;Yes;Considerable
A702;Anser fabalis rossicus;Y;-1;647000.0;878000.0;LC;Secure;-1;Not Evaluated;Ducks, geese and swans;Luxembourg;No;Considerable
A711;Lagopus lagopus scotica;N;87200;264000.0;265000.0;LC;Secure;LC;Secure;Pheasants, partridges and grouse;United Kingdom;Yes;Alarming
A712;Lagopus muta pyrenaica;N;7000;1300.0;5400.0;NT;Near Threatened;NT;Near Threatened;Pheasants, partridges and grouse;France;Yes;High
A712;Lagopus muta pyrenaica;N;7000;1300.0;5400.0;NT;Near Threatened;NT;Near Threatened;Pheasants, partridges and grouse;Spain;No;Considerable
A713;Lagopus muta helvetica;N;88200;23400.0;31800.0;LC;Secure;LC;Secure;Pheasants, partridges and grouse;France;Yes;High
A713;Lagopus muta helvetica;N;88200;23400.0;31800.0;LC;Secure;LC;Secure;Pheasants, partridges and grouse;Italy;Yes;Considerable
A713;Lagopus muta helvetica;N;88200;23400.0;31800.0;LC;Secure;LC;Secure;Pheasants, partridges and grouse;Slovenia;No;Considerable
A713;Lagopus muta helvetica;N;88200;23400.0;31800.0;LC;Secure;LC;Secure;Pheasants, partridges and grouse;Austria;Yes;Considerable
A713;Lagopus muta helvetica;N;88200;23400.0;31800.0;LC;Secure;LC;Secure;Pheasants, partridges and grouse;Germany;No;High
A716;Francolinus francolinus francolinus;N;6900;3600.0;7600.0;LC;Secure;-1;Not Evaluated;Pheasants, partridges and grouse;Cyprus;Yes;Few
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Greece;Yes;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Finland;Yes;High
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;France;Yes;High
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Croatia;No;High
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Croatia;No;High
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Ireland;Yes;High
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;United Kingdom;No;Alarming
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;United Kingdom;Yes;Alarming
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Hungary;No;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Romania;Yes;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Czech Republic;No;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Czech Republic;No;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Germany;Yes;High
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Denmark;Yes;Alarming
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Estonia;Yes;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Spain;Yes;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Slovenia;No;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Slovakia;No;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Austria;Yes;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Belgium;Yes;Alarming
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Bulgaria;Yes;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Cyprus;Yes;Few
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Portugal;Yes;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Sweden;Yes;Alarming
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Poland;No;High
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Poland;No;High
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Poland;No;High
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Portugal;Yes;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Italy;Yes;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Lithuania;No;Considerable
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Latvia;Yes;High
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Malta;Yes;Few
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Netherlands;No;High
A855;Mareca penelope;N;508000;41600.0;70100.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Netherlands;No;High
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Greece;Yes;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Finland;Yes;High
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;France;Yes;High
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Croatia;Yes;High
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Croatia;Yes;High
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Ireland;No;High
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Spain;Yes;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;United Kingdom;No;Alarming
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Hungary;No;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Romania;Yes;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Bulgaria;Yes;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Cyprus;Yes;Few
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Czech Republic;No;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Germany;No;High
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Denmark;No;Alarming
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Estonia;Yes;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Sweden;No;Alarming
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Poland;No;High
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Slovenia;No;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Slovakia;No;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Austria;Yes;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Belgium;No;Alarming
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Italy;Yes;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Lithuania;Yes;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Luxembourg;No;Considerable
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Latvia;Yes;High
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Malta;Yes;Few
A856;Spatula querquedula;N;337000;9100.0;18200.0;VU;Threatened;VU;Threatened;Ducks, geese and swans;Netherlands;No;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Greece;Yes;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Finland;Yes;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;France;Yes;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Croatia;No;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Croatia;No;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;United Kingdom;No;Alarming
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;United Kingdom;Yes;Alarming
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Hungary;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Hungary;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Romania;Yes;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Denmark;No;Alarming
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Estonia;Yes;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Spain;Yes;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Spain;Yes;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Bulgaria;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Cyprus;Yes;Few
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Czech Republic;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Czech Republic;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Germany;No;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Belgium;No;Alarming
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Belgium;No;Alarming
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Belgium;No;Alarming
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Bulgaria;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Bulgaria;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Poland;No;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Portugal;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Slovenia;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Slovenia;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Slovakia;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Austria;Yes;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Portugal;Yes;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Sweden;No;Alarming
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Sweden;No;Alarming
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Poland;No;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Malta;Yes;Few
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Netherlands;No;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Netherlands;No;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Netherlands;No;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Ireland;Yes;High
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Italy;Yes;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Lithuania;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Lithuania;No;Considerable
A857;Spatula clypeata;N;481000;24100.0;34500.0;NT;Near Threatened;LC;Depleted;Ducks, geese and swans;Latvia;Yes;High
A861;Calidris pugnax;N;223000;41500.0;94700.0;NT;Near Threatened;EN;Threatened;Sandpipers, snipes and phalaropes;France;Yes;High
A861;Calidris pugnax;N;223000;41500.0;94700.0;NT;Near Threatened;EN;Threatened;Sandpipers, snipes and phalaropes;Italy;No;Considerable
A861;Calidris pugnax;N;223000;41500.0;94700.0;NT;Near Threatened;EN;Threatened;Sandpipers, snipes and phalaropes;Malta;Yes;Few
A876;Lyrurus tetrix tetrix;N;911000;518000.0;863000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Finland;Yes;High
A876;Lyrurus tetrix tetrix;N;911000;518000.0;863000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;France;Yes;High
A876;Lyrurus tetrix tetrix;N;911000;518000.0;863000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Italy;Yes;Considerable
A876;Lyrurus tetrix tetrix;N;911000;518000.0;863000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Latvia;Yes;High
A876;Lyrurus tetrix tetrix;N;911000;518000.0;863000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Sweden;Yes;Alarming
A876;Lyrurus tetrix tetrix;N;911000;518000.0;863000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Austria;No;Considerable
A876;Lyrurus tetrix tetrix;N;911000;518000.0;863000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Belgium;No;Alarming
